URL,Valoración,Estación,Km freeride,Continente,País,Provincia/Estado,Altitud,Km fáciles,Km intermedios,Km difíciles,Precio forfait adulto,Moneda,Tamaño del dominio esquiable,Variedad de pistas,Remontes y teleféricos,Fiabilidad de nieve,Acceso y aparcamiento,Señalización,Limpieza e higiene,Sostenibilidad,Gastronomía,Après-ski,Alojamiento en pistas,Familias y niños,Principiantes,Snowparks,Esquí de fondo,Código país,Latitud,Longitud,Km totales,Categoría tamaño,% Pistas fáciles,% Pistas intermedias,% Pistas difíciles,Perfil recomendado,Perfil freeride,Precio por km,Precio forfait EUR,Precio por km EUR
http://www.skiresort.info/ski-resort/orfea-valley-paggaio/,,orfea-valley-paggaio,0.0,Europe,Greece,Central Macedonia,1780.0,0.4,0.0,0.0,0.0,European Euro,,,,,,,,,,,,,,,,GR,39.074208,21.824312,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/ostrakina-mainalon/,1.7,ostrakina-mainalon,0.0,Europe,Greece,Peloponnese,1860.0,3.0,2.2,0.6,14.0,European Euro,1.7,2.0,1.5,,,,,,,,,,,,,GR,39.074208,21.824312,5.8,Pequeña,51.72413793103448,37.93103448275863,10.344827586206897,Principiante,Sin freeride,2.41,14.0,2.41
http://www.skiresort.info/ski-resort/provitis-ilias-metsovo/,1.5,provitis-ilias-metsovo,0.0,Europe,Greece,Epirus,1620.0,3.0,1.0,0.0,0.0,European Euro,1.5,1.5,1.5,,,,,,,,,,,,,GR,39.074208,21.824312,4.0,Muy pequeña,75.0,25.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/seli-ski-area/,2.3,seli-ski-area,0.0,Europe,Greece,Central Macedonia,1850.0,11.0,6.0,0.0,22.0,European Euro,2.3,2.3,2.2,,,,,,,,,,,,,GR,39.074208,21.824312,17.0,Pequeña,64.70588235294117,35.294117647058826,0.0,Principiante,Sin freeride,1.29,22.0,1.29
http://www.skiresort.info/ski-resort/tymfristos-velouchi/,1.9,tymfristos-velouchi,0.0,Europe,Greece,Central Greece,2220.0,3.7,2.7,2.0,0.0,European Euro,1.9,2.2,2.7,,,,,,,,,,,,,GR,39.074208,21.824312,8.4,Pequeña,44.04761904761904,32.142857142857146,23.809523809523807,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/vigla-pisoderiverno-florina/,2.1,vigla-pisoderiverno-florina,0.0,Europe,Greece,Western Macedonia,2000.0,4.5,5.6,1.0,15.0,European Euro,2.1,2.3,2.9,,,,,,,,,,,,,GR,39.074208,21.824312,11.1,Pequeña,40.54054054054054,50.45045045045045,9.00900900900901,Equilibrada,Sin freeride,1.35,15.0,1.35
http://www.skiresort.info/ski-resort/vitsi/,1.3,vitsi,0.0,Europe,Greece,Western Greece,1880.0,1.6,1.0,0.0,0.0,European Euro,1.3,1.3,1.4,,,,,,,,,,,,,GR,39.074208,21.824312,2.6,Muy pequeña,61.53846153846154,38.46153846153846,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/voras-kaimaktsalan/,2.2,voras-kaimaktsalan,0.0,Europe,Greece,Central Macedonia,2480.0,9.8,4.7,0.0,15.0,European Euro,2.2,2.2,2.5,,,,,,,,,,,,,GR,39.074208,21.824312,14.5,Pequeña,67.58620689655173,32.41379310344828,0.0,Principiante,Sin freeride,1.03,15.0,1.03
http://www.skiresort.info/ski-resort/ziria/,,ziria,0.0,Europe,Greece,Peloponnese,2374.0,1.0,0.5,0.0,0.0,European Euro,,,,,,,,,,,,,,,,GR,39.074208,21.824312,1.5,Muy pequeña,66.66666666666666,33.33333333333333,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/blafjoell/,3.0,Bláfjöll,0.0,Europe,Iceland,South Iceland,700.0,10.0,5.0,0.0,3650.0,Icelandic krona,2.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,4.0,IS,64.963051,-19.020835,15.0,Pequeña,66.66666666666666,33.33333333333333,0.0,Principiante,Sin freeride,243.33,25.55,1.7
http://www.skiresort.info/ski-resort/dalvik/,1.7,dalvik,0.0,Europe,Iceland,Northeast Iceland,320.0,2.0,3.0,0.0,3000.0,Icelandic krona,1.7,1.7,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,5.0,Pequeña,40.0,60.0,0.0,Intermedio,Sin freeride,600.0,21.0,4.2
http://www.skiresort.info/ski-resort/hlidarfjall-akureyri/,2.2,hlidarfjall-akureyri,0.0,Europe,Iceland,Northeast Iceland,950.0,6.0,7.0,1.9,4900.0,Icelandic krona,2.2,2.5,2.3,,,,,,,,,,,,,IS,64.963051,-19.020835,14.9,Pequeña,40.26845637583892,46.97986577181208,12.751677852348992,Equilibrada,Sin freeride,328.86,34.3,2.3
http://www.skiresort.info/ski-resort/husavik/,1.2,husavik,0.0,Europe,Iceland,Northeast Iceland,110.0,0.7,0.0,0.0,0.0,Icelandic krona,1.2,1.0,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,0.7,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/isafjoerdur/,2.0,isafjoerdur,0.0,Europe,Iceland,Westfjords (Vestfirdir),487.0,4.5,2.5,2.0,2650.0,Icelandic krona,2.0,2.3,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,9.0,Pequeña,50.0,27.77777777777778,22.22222222222222,Principiante,Sin freeride,294.44,18.55,2.06
http://www.skiresort.info/ski-resort/oddsskard/,,oddsskard,0.0,Europe,Iceland,East Iceland,840.0,3.0,2.0,4.0,3500.0,Icelandic krona,,,,,,,,,,,,,,,,IS,64.963051,-19.020835,9.0,Pequeña,33.33333333333333,22.22222222222222,44.44444444444444,Avanzado,Sin freeride,388.89,24.5,2.72
http://www.skiresort.info/ski-resort/skalafell/,1.9,skalafell,0.0,Europe,Iceland,Greater Reykjavik,700.0,3.0,4.0,0.0,3550.0,Icelandic krona,1.9,1.9,2.6,,,,,,,,,,,,,IS,64.963051,-19.020835,7.0,Pequeña,42.85714285714285,57.14285714285714,0.0,Intermedio,Sin freeride,507.14,24.85,3.55
http://www.skiresort.info/ski-resort/skardsdalur-siglufjoerdur/,1.7,skardsdalur-siglufjoerdur,0.0,Europe,Iceland,Northeast Iceland,650.0,3.7,1.5,0.3,3500.0,Icelandic krona,1.7,1.9,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,5.5,Pequeña,67.27272727272727,27.27272727272727,5.454545454545454,Principiante,Sin freeride,636.36,24.5,4.45
http://www.skiresort.info/ski-resort/stafdalur/,,stafdalur,0.0,Europe,Iceland,East Iceland,800.0,1.5,3.0,0.5,2500.0,Icelandic krona,,,,,,,,,,,,,,,,IS,64.963051,-19.020835,5.0,Pequeña,30.0,60.0,10.0,Intermedio,Sin freeride,500.0,17.5,3.5
http://www.skiresort.info/ski-resort/tindaoexl-olafsfjoerdur/,1.3,tindaoexl-olafsfjoerdur,0.0,Europe,Iceland,Northeast Iceland,190.0,1.3,0.0,0.0,470.0,Icelandic krona,1.3,1.0,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,1.3,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,361.54,3.29,2.53
http://www.skiresort.info/ski-resort/tindastoll-saudarkrokur/,1.3,tindastoll-saudarkrokur,0.0,Europe,Iceland,Northwest Iceland,690.0,0.6,1.8,0.0,2800.0,Icelandic krona,1.3,1.3,1.5,,,,,,,,,,,,,IS,64.963051,-19.020835,2.4,Muy pequeña,25.0,75.0,0.0,Intermedio,Sin freeride,1166.67,19.6,8.17
http://www.skiresort.info/ski-resort/straja/,3.0,straja,0.0,Europe,Romania,Hunedoara,1868.0,3.2,7.4,1.9,100.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,12.500000000000002,Pequeña,25.6,59.2,15.199999999999998,Intermedio,Sin freeride,8.0,19.1,1.53
http://www.skiresort.info/ski-resort/sinaia/,3.0,sinaia,0.0,Europe,Romania,Prahova,2103.0,3.4,11.7,4.9,145.0,Romanian leu,2.6,2.9,3.6,,,,,,,,,,,,,RO,45.943161,24.96676,20.0,Pequeña,17.0,58.5,24.500000000000004,Intermedio,Sin freeride,7.25,27.7,1.38
http://www.skiresort.info/ski-resort/predeal/,2.8,predeal,0.0,Europe,Romania,Brasov,1520.0,2.4,4.9,1.2,160.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,8.5,Pequeña,28.235294117647054,57.64705882352942,14.117647058823527,Intermedio,Sin freeride,18.82,30.56,3.6
http://www.skiresort.info/ski-resort/poiana-brasov/,2.8,poiana-brasov,0.0,Europe,Romania,Brasov,1799.0,5.8,2.8,5.1,145.0,Romanian leu,2.3,2.6,3.2,,,,,,,,,,,,,RO,45.943161,24.96676,13.7,Pequeña,42.33576642335766,20.437956204379564,37.22627737226277,Equilibrada,Sin freeride,10.58,27.7,2.02
http://www.skiresort.info/ski-resort/arena-platos/,1.3,arena-platos,0.0,Europe,Romania,Sibiu,1442.0,2.6,0.0,0.0,83.0,Romanian leu,1.3,1.0,2.0,,,,,,,,,,,,,RO,45.943161,24.96676,2.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,31.92,15.85,6.1
http://www.skiresort.info/ski-resort/arieseni-vartop/,1.7,arieseni-vartop,0.0,Europe,Romania,Bihor,1140.0,2.2,2.4,1.1,0.0,Romanian leu,1.7,2.0,3.3,,,,,,,,,,,,,RO,45.943161,24.96676,5.699999999999999,Pequeña,38.596491228070185,42.10526315789474,19.298245614035093,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/azuga/,2.0,azuga,0.0,Europe,Romania,Prahova,1539.0,2.5,5.5,0.0,110.0,Romanian leu,2.0,2.0,3.5,,,,,,,,,,,,,RO,45.943161,24.96676,8.0,Pequeña,31.25,68.75,0.0,Intermedio,Sin freeride,13.75,21.01,2.63
http://www.skiresort.info/ski-resort/baia-de-fier/,,baia-de-fier,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/baile-homorod/,,baile-homorod,0.0,Europe,Romania,Harghita,850.0,0.4,0.0,0.0,140.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,350.0,26.74,66.85
http://www.skiresort.info/ski-resort/baile-tusnad/,,baile-tusnad,0.0,Europe,Romania,Harghita,800.0,0.0,0.5,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.5,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/balea-lac/,2.3,balea-lac,0.0,Europe,Romania,Sibiu,2208.0,0.0,0.0,14.0,0.0,Romanian leu,2.3,1.8,2.5,,,,,,,,,,,,,RO,45.943161,24.96676,14.0,Pequeña,0.0,0.0,100.0,Avanzado,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/balvanyos/,,balvanyos,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/bistrita/,1.3,bistrita,0.0,Europe,Romania,Bistrita-Nasaud,676.0,1.1,0.3,0.0,0.0,Romanian leu,1.3,1.3,3.0,,,,,,,,,,,,,RO,45.943161,24.96676,1.4,Muy pequeña,78.57142857142857,21.428571428571423,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/borsafuered/,,borsafuered,0.0,Europe,Romania,Maramures,1350.0,0.0,3.1,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,3.1,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/borsec/,1.3,borsec,0.0,Europe,Romania,Harghita,1072.0,0.7,1.0,0.3,0.0,Romanian leu,1.3,1.6,1.5,,,,,,,,,,,,,RO,45.943161,24.96676,2.0,Muy pequeña,35.0,50.0,15.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/bradul/,,bradul,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/bran/,,bran,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/brazi/,,brazi,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/bucsin/,,bucsin,0.0,Europe,Romania,Harghita,1360.0,0.0,0.8,0.0,50.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.8,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,62.5,9.55,11.94
http://www.skiresort.info/ski-resort/bujdoso-bucsin/,,bujdoso-bucsin,0.0,Europe,Romania,Romania,1300.0,0.6,0.0,0.0,50.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,83.33,9.55,15.92
http://www.skiresort.info/ski-resort/bunloc-sacele/,1.6,bunloc-sacele,0.0,Europe,Romania,Brasov,1170.0,0.1,2.9,0.0,0.0,Romanian leu,1.6,1.6,3.0,,,,,,,,,,,,,RO,45.943161,24.96676,3.0,Muy pequeña,3.333333333333333,96.66666666666669,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/buscat-baisoara/,,buscat-baisoara,0.0,Europe,Romania,Cluj,1500.0,1.3,2.1,1.1,120.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,4.5,Muy pequeña,28.888888888888893,46.66666666666666,24.444444444444446,Intermedio,Sin freeride,26.67,22.92,5.09
http://www.skiresort.info/ski-resort/busteni/,,busteni,0.0,Europe,Romania,Prahova,2484.0,1.0,4.0,7.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,12.0,Pequeña,8.333333333333332,33.33333333333333,58.333333333333336,Avanzado,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/campulung-moldovenesc/,1.5,campulung-moldovenesc,0.0,Europe,Romania,Suceava,1218.0,3.0,0.0,0.0,0.0,Romanian leu,1.5,1.0,4.5,,,,,,,,,,,,,RO,45.943161,24.96676,3.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/cheile-butii/,,cheile-butii,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/comandau-covasna/,,comandau-covasna,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/constantinescu/,,constantinescu,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/cora/,,cora,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/csango/,,csango,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/csipike/,,csipike,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/dangau-mare/,,dangau-mare,0.0,Europe,Romania,Cluj,900.0,0.0,0.7,0.4,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,1.1,Muy pequeña,0.0,63.636363636363626,36.36363636363637,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/durau/,,durau,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/elod/,,elod,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/faegaeras-heliski/,,faegaeras-heliski,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/feleacu/,,feleacu,0.0,Europe,Romania,Cluj,740.0,1.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/greces/,,greces,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/gura-humorului/,1.3,gura-humorului,0.0,Europe,Romania,Suceava,760.0,0.0,1.5,0.0,0.0,Romanian leu,1.3,1.0,3.0,,,,,,,,,,,,,RO,45.943161,24.96676,1.5,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/gyergyocsomafalva-snowpark/,,gyergyocsomafalva-snowpark,0.0,Europe,Romania,Harghita,1150.0,2.5,0.6,0.0,35.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,3.1,Muy pequeña,80.64516129032258,19.35483870967742,0.0,Principiante,Sin freeride,11.29,6.68,2.15
http://www.skiresort.info/ski-resort/harghita-bai/,1.9,harghita-bai,0.0,Europe,Romania,Harghita,1671.0,5.5,1.0,0.5,0.0,Romanian leu,1.9,2.1,1.4,,,,,,,,,,,,,RO,45.943161,24.96676,7.0,Pequeña,78.57142857142857,14.285714285714285,7.142857142857142,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/hidiselu-de-jos/,,hidiselu-de-jos,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/horea-planned/,,horea-planned,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/iasi/,1.1,iasi,0.0,Europe,Romania,Iasi,120.0,0.5,0.0,0.0,0.0,Romanian leu,1.1,1.0,3.0,,,,,,,,,,,,,RO,45.943161,24.96676,0.5,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/icoana-cavnic/,,icoana-cavnic,0.0,Europe,Romania,Maramures,1100.0,1.0,0.2,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,1.2,Muy pequeña,83.33333333333334,16.666666666666668,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/izvoare/,,izvoare,0.0,Europe,Romania,Maramures,1010.0,0.6,0.7,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,1.2999999999999998,Muy pequeña,46.15384615384615,53.846153846153854,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/izvorul-muresului/,,izvorul-muresului,0.0,Europe,Romania,Romania,980.0,0.6,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/jina/,,jina,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/kicsi-mihaly/,,kicsi-mihaly,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,50.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,9.55,
http://www.skiresort.info/ski-resort/kossuth/,,kossuth,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/lacu-rosu/,,lacu-rosu,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/lobogo/,,lobogo,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/lupului/,,lupului,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/madarasi-hargita/,1.7,madarasi-hargita,0.0,Europe,Romania,Harghita,1680.0,2.5,2.0,1.5,66.0,Romanian leu,1.7,2.1,1.4,,,,,,,,,,,,,RO,45.943161,24.96676,6.0,Pequeña,41.66666666666667,33.33333333333333,25.0,Equilibrada,Sin freeride,11.0,12.61,2.1
http://www.skiresort.info/ski-resort/magherus/,,magherus,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,45.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,8.6,
http://www.skiresort.info/ski-resort/miklos/,,miklos,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/mogosa/,1.6,mogosa,0.0,Europe,Romania,Maramures,1246.0,2.0,2.4,0.0,0.0,Romanian leu,1.6,1.6,2.8,,,,,,,,,,,,,RO,45.943161,24.96676,4.4,Muy pequeña,45.45454545454545,54.54545454545454,0.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/moieciu/,,moieciu,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/moneasa/,,moneasa,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/motul-draegusului-fagaras-planned/,,motul-draegusului-fagaras-planned,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/muntele-mic/,,muntele-mic,0.0,Europe,Romania,Caras-Severin,1730.0,1.3,5.5,0.3,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,7.1,Pequeña,18.30985915492958,77.46478873239437,4.225352112676056,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/mutu/,,mutu,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/nagymihaly/,,nagymihaly,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/nemira-slanic-moldova/,1.3,nemira-slanic-moldova,0.0,Europe,Romania,Bacau,720.0,1.4,0.0,0.0,80.0,Romanian leu,1.3,1.0,3.0,,,,,,,,,,,,,RO,45.943161,24.96676,1.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,57.14,15.28,10.91
http://www.skiresort.info/ski-resort/novaci/,,novaci,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/paltinis/,1.3,paltinis,0.0,Europe,Romania,Sibiu,1667.0,0.0,1.6,0.0,90.0,Romanian leu,1.3,1.0,2.9,,,,,,,,,,,,,RO,45.943161,24.96676,1.6,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,56.25,17.19,10.74
http://www.skiresort.info/ski-resort/parang/,1.9,parang,0.0,Europe,Romania,Hunedoara,1720.0,0.6,4.3,3.1,0.0,Romanian leu,1.9,2.1,3.2,,,,,,,,,,,,,RO,45.943161,24.96676,8.0,Pequeña,7.5,53.75,38.75,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/paraul-rece/,,paraul-rece,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
http://www.skiresort.info/ski-resort/piatra-fantanele/,,piatra-fantanele,0.0,Europe,Romania,Romania,0.0,0.0,0.0,0.0,0.0,Romanian leu,,,,,,,,,,,,,,,,RO,45.943161,24.96676,0.0,Muy pequeña,,,,Principiante,Sin freeride,,0.0,
