URL,Valoración,Estación,Km freeride,Continente,País,Provincia/Estado,Altitud,Km fáciles,Km intermedios,Km difíciles,Precio forfait adulto,Moneda,Tamaño del dominio esquiable,Variedad de pistas,Remontes y teleféricos,Fiabilidad de nieve,Acceso y aparcamiento,Señalización,Limpieza e higiene,Sostenibilidad,Gastronomía,Après-ski,Alojamiento en pistas,Familias y niños,Principiantes,Snowparks,Esquí de fondo,Código país,Latitud,Longitud,Km totales,Categoría tamaño,% Pistas fáciles,% Pistas intermedias,% Pistas difíciles,Perfil recomendado,Perfil freeride,Precio por km,Precio por km EUR,Precio forfait EUR
http://www.skiresort.info/ski-resort/tobolow-koninki/,,tobolow-koninki,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),964.0,0.6,1.8,0.0,85.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,2.4,Muy pequeña,25.0,75.0,0.0,Intermedio,Sin freeride,35.42,8.15,19.55
http://www.skiresort.info/ski-resort/tomaszow-lubelski/,,tomaszow-lubelski,0.0,Europe,Poland,Lublin (Wojewodztwo lubelskie),300.0,0.4,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/tumlin-podgrod/,,tumlin-podgrod,0.0,Europe,Poland,Holy Cross (Wojewodztwo swietokrzyskie),409.0,0.4,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/turystyczna/,1.0,turystyczna,0.0,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),691.0,0.2,0.0,0.0,0.0,Polish zloty,1.0,1.0,1.5,,,,,,,,,,,,,PL,51.92,19.15,0.2,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/tylicz/,1.7,tylicz,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),720.0,3.4,1.6,0.0,70.0,Polish zloty,1.7,1.7,2.6,,,,,,,,,,,,,PL,51.92,19.15,5.0,Pequeña,68.0,32.0,0.0,Principiante,Sin freeride,14.0,3.22,16.1
http://www.skiresort.info/ski-resort/u-bolka-miedzygorze/,,u-bolka-miedzygorze,0.0,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),772.0,0.4,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/u-gruloka-poronin/,1.1,u-gruloka-poronin,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),800.0,0.3,0.0,0.0,0.0,Polish zloty,1.1,1.0,1.4,,,,,,,,,,,,,PL,51.92,19.15,0.3,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/u-steni-gliczarow-gorny/,,u-steni-gliczarow-gorny,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),985.0,0.7,0.3,0.0,70.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,1.0,Muy pequeña,70.0,30.0,0.0,Principiante,Sin freeride,70.0,16.1,16.1
http://www.skiresort.info/ski-resort/u-zura-chabowka/,,u-zura-chabowka,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),545.0,1.0,0.0,0.0,55.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,55.0,12.65,12.65
http://www.skiresort.info/ski-resort/ujsoly/,,ujsoly,0.0,Europe,Poland,Poland,0.0,0.0,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/unislaw/,,unislaw,0.0,Europe,Poland,Kuyavian-Pomerania (Wojewodztwo kujawsko-pomorskie),60.0,0.9,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.9,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wegierski-brenna/,1.7,wegierski-brenna,0.0,Europe,Poland,Silesia (Wojewodztwo slaskie),910.0,2.0,4.0,0.8,70.0,Polish zloty,1.7,2.0,1.5,,,,,,,,,,,,,PL,51.92,19.15,6.8,Pequeña,29.41,58.82,11.76,Intermedio,Sin freeride,10.29,2.37,16.1
http://www.skiresort.info/ski-resort/widelki/,,widelki,0.0,Europe,Poland,Poland,408.0,0.0,0.6,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.6,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wielka-sowa-potoczek-pieszyce/,,wielka-sowa-potoczek-pieszyce,0.0,Europe,Poland,Lower Silesia (Wojewodztwo dolnoslaskie),1015.0,2.0,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,2.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wiezyca-koszalkowo-szymbark/,,wiezyca-koszalkowo-szymbark,0.0,Europe,Poland,Pomerania (Wojewodztwo pomorskie),235.0,0.5,0.6,0.0,80.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,1.1,Muy pequeña,45.45,54.55,0.0,Equilibrada,Sin freeride,72.73,16.73,18.4
http://www.skiresort.info/ski-resort/winiarska-iwonicz-zdroj/,,winiarska-iwonicz-zdroj,0.0,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),480.0,0.4,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wola-nieszkowska/,1.1,wola-nieszkowska,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),330.0,0.4,0.0,0.0,0.0,Polish zloty,1.1,1.0,1.0,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wujskie/,1.3,wujskie,0.0,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),499.0,2.1,0.5,0.0,0.0,Polish zloty,1.3,1.3,1.4,,,,,,,,,,,,,PL,51.92,19.15,2.6,Muy pequeña,80.77,19.23,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wysoki-wierch-bukowina-tatrzanska/,,wysoki-wierch-bukowina-tatrzanska,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),990.0,2.0,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,2.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/wysowa/,,wysowa,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),596.0,0.3,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.3,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/zachelmie-podgorzyn/,,zachelmie-podgorzyn,0.0,Europe,Poland,Poland,0.0,0.4,0.0,0.0,20.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,50.0,11.5,4.6
http://www.skiresort.info/ski-resort/zadzial-nowy-targ/,1.2,zadzial-nowy-targ,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),723.0,0.6,0.0,0.0,50.0,Polish zloty,1.2,1.0,1.5,,,,,,,,,,,,,PL,51.92,19.15,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,83.33,19.17,11.5
http://www.skiresort.info/ski-resort/zagorz/,,zagorz,0.0,Europe,Poland,Poland,0.0,0.0,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/zagron/,1.3,zagron,0.0,Europe,Poland,Silesia (Wojewodztwo slaskie),690.0,2.1,0.4,0.0,89.0,Polish zloty,1.3,1.3,2.9,,,,,,,,,,,,,PL,51.92,19.15,2.5,Muy pequeña,84.0,16.0,0.0,Principiante,Sin freeride,35.6,8.19,20.47
http://www.skiresort.info/ski-resort/zatwarnica/,,zatwarnica,0.0,Europe,Poland,Poland,0.0,0.0,0.0,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/zawiercie-morsko/,,zawiercie-morsko,0.0,Europe,Poland,Poland,0.0,0.0,0.4,0.0,0.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.4,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/zebra-bialka-tatrzanska/,1.3,zebra-bialka-tatrzanska,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),862.0,0.8,0.2,0.0,0.0,Polish zloty,1.3,1.3,1.4,,,,,,,,,,,,,PL,51.92,19.15,1.0,Muy pequeña,80.0,20.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/zegiestow/,1.0,zegiestow,0.0,Europe,Poland,Lesser Poland (Wojewodztwo malopolskie),475.0,0.2,0.0,0.0,0.0,Polish zloty,1.0,1.0,1.0,,,,,,,,,,,,,PL,51.92,19.15,0.2,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/zielona-brama-przywidz/,,zielona-brama-przywidz,0.0,Europe,Poland,Pomerania (Wojewodztwo pomorskie),250.0,0.6,0.0,0.0,75.0,Polish zloty,,,,,,,,,,,,,,,,PL,51.92,19.15,0.6,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,125.0,28.75,17.25
http://www.skiresort.info/ski-resort/zloty-gron/,1.3,zloty-gron,0.0,Europe,Poland,Silesia (Wojewodztwo slaskie),712.0,1.0,0.0,0.0,89.0,Polish zloty,1.3,1.0,4.2,,,,,,,,,,,,,PL,51.92,19.15,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,89.0,20.47,20.47
http://www.skiresort.info/ski-resort/zloty-stok-w-krzeszowie/,1.1,zloty-stok-w-krzeszowie,0.0,Europe,Poland,Subcarpathian Voivodeship (Wojewodztwo podkarpackie),230.0,0.5,0.0,0.0,0.0,Polish zloty,1.1,1.0,1.5,,,,,,,,,,,,,PL,51.92,19.15,0.5,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/rosa-khutor/,3.6,Rosa Khutor,0.0,Asia,Russia,Krasnodar,2320.0,30.0,26.0,21.0,1500.0,Russian ruble,3.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,4.0,1.0,RU,61.52,105.32,77.0,Grande,38.96,33.77,27.27,Equilibrada,Sin freeride,19.48,0.19,14.25
http://www.skiresort.info/ski-resort/gazprom-mountain-resort/,3.2,Gazprom Mountain Resort,0.0,Asia,Russia,Krasnodar,1800.0,7.3,10.6,2.4,2150.0,Russian ruble,2.0,3.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,4.0,1.0,3.0,RU,61.52,105.32,20.3,Pequeña,35.96,52.22,11.82,Intermedio,Sin freeride,105.91,1.01,20.42
http://www.skiresort.info/ski-resort/alpika-service/,2.8,alpika-service,0.0,Asia,Russia,Krasnodar,2228.0,10.0,10.0,5.0,0.0,Russian ruble,2.8,3.1,4.8,,,,,,,,,,,,,RU,61.52,105.32,25.0,Mediana,40.0,40.0,20.0,Equilibrada,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/gorky-gorod/,2.9,gorky-gorod,0.0,Asia,Russia,Krasnodar,2300.0,7.5,20.0,2.5,2450.0,Russian ruble,2.9,3.1,3.9,,,,,,,,,,,,,RU,61.52,105.32,30.0,Mediana,25.0,66.67,8.33,Intermedio,Sin freeride,81.67,0.78,23.28
http://www.skiresort.info/ski-resort/lagonaki-planned/,,lagonaki-planned,0.0,Asia,Russia,Southern Russia,0.0,0.0,0.0,0.0,0.0,Russian ruble,,,,,,,,,,,,,,,,RU,61.52,105.32,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/malbun/,3.5,Malbun,0.0,Europe,Liechtenstein,Liechtenstein,2000.0,11.0,9.0,3.0,48.0,Swiss Franc,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,LI,47.17,9.56,23.0,Pequeña,47.83,39.13,13.04,Equilibrada,Sin freeride,2.09,2.23,51.36
http://www.skiresort.info/ski-resort/dola-planken/,1.0,dola-planken,0.0,Europe,Liechtenstein,Liechtenstein,815.0,0.1,0.0,0.0,0.0,Swiss Franc,1.0,1.0,1.0,,,,,,,,,,,,,LI,47.17,9.56,0.1,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/tschagael-schaan/,1.1,tschagael-schaan,0.0,Europe,Liechtenstein,Liechtenstein,580.0,0.3,0.0,0.0,0.0,Swiss Franc,1.1,1.0,1.0,,,,,,,,,,,,,LI,47.17,9.56,0.3,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/bukovel/,3.4,bukovel,0.0,Europe,Ukraine,Ivano-Frankivsk,1372.0,29.0,28.0,11.0,975.0,Ukrainian hryvnia,3.5,3.8,3.4,,,,,,,,,,,,,UA,48.38,31.17,68.0,Mediana,42.65,41.18,16.18,Equilibrada,Sin freeride,14.34,0.3,20.48
http://www.skiresort.info/ski-resort/angarskyy-pass/,,angarskyy-pass,0.0,Europe,Ukraine,Ukraine,800.0,2.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,2.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/bukovytsia-boryslav/,1.3,bukovytsia-boryslav,0.0,Europe,Ukraine,Lviv,564.0,1.2,0.0,0.0,0.0,Ukrainian hryvnia,1.3,1.0,1.4,,,,,,,,,,,,,UA,48.38,31.17,1.2,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/cherkassy-vodyaniki/,1.3,cherkassy-vodyaniki,0.0,Europe,Ukraine,Ukraine,215.0,1.0,0.0,0.0,390.0,Ukrainian hryvnia,1.3,1.0,2.6,,,,,,,,,,,,,UA,48.38,31.17,1.0,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,390.0,8.19,8.19
http://www.skiresort.info/ski-resort/dolyna/,,dolyna,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/dragobrat/,2.0,dragobrat,0.0,Europe,Ukraine,Zakarpattia,1703.0,4.0,5.0,1.0,700.0,Ukrainian hryvnia,2.0,2.3,2.4,,,,,,,,,,,,,UA,48.38,31.17,10.0,Pequeña,40.0,50.0,10.0,Intermedio,Sin freeride,70.0,1.47,14.7
http://www.skiresort.info/ski-resort/guta/,,guta,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/huta/,,huta,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/ilz/,1.1,ilz,0.0,Europe,Ukraine,Lviv,1052.0,0.5,0.0,0.0,0.0,Ukrainian hryvnia,1.1,1.0,1.5,,,,,,,,,,,,,UA,48.38,31.17,0.5,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/kiev-protasov-yar/,1.2,kiev-protasov-yar,0.0,Europe,Ukraine,Ukraine,180.0,0.5,0.3,0.0,0.0,Ukrainian hryvnia,1.2,1.2,1.5,,,,,,,,,,,,,UA,48.38,31.17,0.8,Muy pequeña,62.5,37.5,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/kosiv/,,kosiv,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/krasiya/,2.0,krasiya,0.0,Europe,Ukraine,Zakarpattia,1036.0,2.0,6.0,0.5,550.0,Ukrainian hryvnia,2.0,2.2,3.0,,,,,,,,,,,,,UA,48.38,31.17,8.5,Pequeña,23.53,70.59,5.88,Intermedio,Sin freeride,64.71,1.36,11.55
http://www.skiresort.info/ski-resort/krokus/,,krokus,0.0,Europe,Ukraine,Lviv,775.0,0.8,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.8,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/lumshory/,,lumshory,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/magura-izky/,,magura-izky,0.0,Europe,Ukraine,Zakarpattia,850.0,4.8,1.5,0.0,600.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,6.3,Pequeña,76.19,23.81,0.0,Principiante,Sin freeride,95.24,2.0,12.6
http://www.skiresort.info/ski-resort/makovytsia-mizhgirya/,1.3,makovytsia-mizhgirya,0.0,Europe,Ukraine,Zakarpattia,684.0,0.5,2.0,0.0,0.0,Ukrainian hryvnia,1.3,1.3,3.0,,,,,,,,,,,,,UA,48.38,31.17,2.5,Muy pequeña,20.0,80.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/menchil-varshavahrabovets/,,menchil-varshavahrabovets,0.0,Europe,Ukraine,Lviv,1250.0,0.0,4.0,1.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,5.0,Pequeña,0.0,80.0,20.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/mt-pohar-pogar/,,mt-pohar-pogar,0.0,Europe,Ukraine,Lviv,659.0,2.0,1.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,3.0,Muy pequeña,66.67,33.33,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/mygovo/,,mygovo,0.0,Europe,Ukraine,Ukraine,740.0,0.2,2.3,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,2.5,Muy pequeña,8.0,92.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/novoselitsa/,,novoselitsa,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/oryavchik/,,oryavchik,0.0,Europe,Ukraine,Ukraine,1050.0,1.0,0.5,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,1.5,Muy pequeña,66.67,33.33,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/pilipec/,,pilipec,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/plai/,1.9,plai,0.0,Europe,Ukraine,Lviv,1060.0,1.0,5.0,1.0,0.0,Ukrainian hryvnia,1.9,2.2,2.9,,,,,,,,,,,,,UA,48.38,31.17,7.0,Pequeña,14.29,71.43,14.29,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/podobovets/,1.7,podobovets,0.0,Europe,Ukraine,Zakarpattia,1085.0,2.0,3.0,1.0,0.0,Ukrainian hryvnia,1.7,2.0,1.5,,,,,,,,,,,,,UA,48.38,31.17,6.0,Pequeña,33.33,50.0,16.67,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/politekhnik/,,politekhnik,0.0,Europe,Ukraine,Lviv,837.0,2.0,0.5,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,2.5,Muy pequeña,80.0,20.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/polyana/,,polyana,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/pylypets/,1.9,pylypets,0.0,Europe,Ukraine,Zakarpattia,1200.0,2.0,5.0,0.0,0.0,Ukrainian hryvnia,1.9,1.9,2.5,,,,,,,,,,,,,UA,48.38,31.17,7.0,Pequeña,28.57,71.43,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/rakhiv/,,rakhiv,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/sinyak/,,sinyak,0.0,Europe,Ukraine,Zakarpattia,700.0,1.0,2.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,3.0,Muy pequeña,33.33,66.67,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/solochyn/,,solochyn,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/synevir/,,synevir,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/trostyan-mountain/,2.2,trostyan-mountain,0.0,Europe,Ukraine,Lviv,1232.0,3.0,7.0,2.0,0.0,Ukrainian hryvnia,2.2,2.5,2.3,,,,,,,,,,,,,UA,48.38,31.17,12.0,Pequeña,25.0,58.33,16.67,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/tysovets/,,tysovets,0.0,Europe,Ukraine,Ukraine,1100.0,0.0,2.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,2.0,Muy pequeña,0.0,100.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/velykyj/,1.3,velykyj,0.0,Europe,Ukraine,Zakarpattia,600.0,0.7,1.2,1.0,240.0,Ukrainian hryvnia,1.3,1.6,1.5,,,,,,,,,,,,,UA,48.38,31.17,2.9,Muy pequeña,24.14,41.38,34.48,Equilibrada,Sin freeride,82.76,1.74,5.04
http://www.skiresort.info/ski-resort/verkhniy-studenyy/,,verkhniy-studenyy,0.0,Europe,Ukraine,Ukraine,850.0,1.5,0.3,0.2,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,2.0,Muy pequeña,75.0,15.0,10.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/verkhovyna/,,verkhovyna,0.0,Europe,Ukraine,Ukraine,0.0,0.0,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,0.0,Muy pequeña,,,,Principiante,Sin freeride,,,0.0
http://www.skiresort.info/ski-resort/vishgora-vyshhorod/,1.0,vishgora-vyshhorod,0.0,Europe,Ukraine,Ukraine,163.0,0.2,0.0,0.0,0.0,Ukrainian hryvnia,1.0,1.0,1.0,,,,,,,,,,,,,UA,48.38,31.17,0.2,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/voevodyno/,1.2,voevodyno,0.0,Europe,Ukraine,Zakarpattia,455.0,0.9,0.0,0.0,0.0,Ukrainian hryvnia,1.2,1.0,1.5,,,,,,,,,,,,,UA,48.38,31.17,0.9,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/vorohta/,,vorohta,0.0,Europe,Ukraine,Ukraine,0.0,1.5,0.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,1.5,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/vyshka/,1.3,vyshka,0.0,Europe,Ukraine,Zakarpattia,635.0,1.4,0.0,0.0,0.0,Ukrainian hryvnia,1.3,1.0,1.5,,,,,,,,,,,,,UA,48.38,31.17,1.4,Muy pequeña,100.0,0.0,0.0,Principiante,Sin freeride,0.0,0.0,0.0
http://www.skiresort.info/ski-resort/vysokyy-verh-zhar-berkut/,,vysokyy-verh-zhar-berkut,0.0,Europe,Ukraine,Lviv,1242.0,5.0,3.0,1.0,400.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,9.0,Pequeña,55.56,33.33,11.11,Principiante,Sin freeride,44.44,0.93,8.4
http://www.skiresort.info/ski-resort/yablunytsia/,,yablunytsia,0.0,Europe,Ukraine,Ukraine,1110.0,2.0,3.0,0.0,0.0,Ukrainian hryvnia,,,,,,,,,,,,,,,,UA,48.38,31.17,5.0,Pequeña,40.0,60.0,0.0,Intermedio,Sin freeride,0.0,0.0,0.0
